rec_art,onrp,bfsnr,plz_typ,postleitzahl,plz_zz,plz6,gplz,ortbez18,ortbez27,kanton,sprachcode,sprachcode_abw,briefz_durch,gilt_ab_dat,plz_briefzust,plz_coff
1,9213,5482,80,1300,68,130068,1300,Eclépens CC AP,Eclépens CC AP,VD,2,,8462,01.03.11,130050,
1,9214,6024,20,1997,2,199702,1997,Sornard (Nendaz),Sornard (Nendaz),VS,2,,1237,01.03.11,199700,J
1,9229,1040,80,6023,70,602370,6023,Rothenburg DIST BA,Rothenburg DIST BA,LU,1,,9229,01.05.11,602370,
1,9236,247,80,8010,57,801057,8010,Zürich Briefklinik,Zürich BZ Briefklinik,ZH,1,,6455,01.09.11,801050,
1,9239,3972,20,7212,1,721201,7212,Seewis-Pardisla,Seewis-Pardisla,GR,1,,7720,01.10.11,730260,J
1,9240,3972,20,7212,2,721202,7212,Seewis-Schmitten,Seewis-Schmitten,GR,1,,7720,01.10.11,730260,J
1,9256,2763,80,4144,80,414480,4144,Arlesheim Hub,Arlesheim Postlogistics Hub,BL,1,,7184,01.01.12,415360,
1,9261,6621,80,1200,30,120030,1200,Genève Les Acacias,Genève Les Acacias,GE,2,,7162,01.03.12,122760,
1,9285,4683,20,8574,3,857403,8574,Lengwil,Lengwil,TG,1,,4631,01.08.12,827400,J
1,9290,5003,80,6590,68,659068,6590,Cadenazzo CLL AP,Cadenazzo CLL AP,TI,3,,8469,01.09.12,659050,
1,9299,2272,20,1721,5,172105,1721,Cournillens,Cournillens,FR,2,,1026,01.01.13,179100,J
1,9302,261,80,8006,9,800609,8006,Zürich Asendia,Zürich Asendia,ZH,1,,7303,01.01.13,805060,
1,9303,4124,20,5225,1,522501,5225,Bözberg,Bözberg,AG,1,,7369,01.01.13,520060,J
1,9310,2016,80,1532,72,153272,1532,Fétigny PL3,Fétigny PL3,FR,2,,726,01.07.13,153200,
1,9312,351,80,3030,72,303072,3030,Bern PL3,Bern PL3,BE,1,,8837,01.07.13,301760,
1,9315,981,80,4704,72,470472,4704,Niederbipp PL3,Niederbipp PL3,BE,1,,7181,01.07.13,470260,
1,9321,224,80,8422,72,842272,8422,Pfungen PL3,Pfungen PL3,ZH,1,,4712,01.07.13,840800,
1,9322,250,80,8902,72,890272,8902,Urdorf PL3,Urdorf PL3,ZH,1,,7226,01.07.13,890360,
1,9343,1059,80,6010,11,601011,6010,Kriens ContCent,Kriens Contact Center,LU,1,,7209,01.01.14,601060,
1,9349,6618,80,1232,1,123201,1232,Confignon Cressy,Confignon Cressy,GE,2,,7667,01.03.14,123360,
1,9365,4566,40,8509,0,850900,8509,Frauenfeld,Frauenfeld,TG,1,,4808,01.04.14,850060,
1,9418,5249,20,6875,3,687503,6875,Campora,Campora,TI,3,,10960,01.10.14,685260,J
1,9426,230,40,8403,0,840300,8403,Winterthur,Winterthur,ZH,1,,4701,01.12.14,840100,
1,9447,5113,80,6601,30,660130,6601,Locarno SPS,Locarno SPS,TI,3,,9447,01.01.15,660130,
1,9448,5250,80,6830,30,683030,6830,Chiasso SPS,Chiasso SPS,TI,3,,9448,01.01.15,683030,
1,9449,5192,80,6901,30,690130,6901,Lugano SPS,Lugano SPS,TI,3,,9449,01.01.15,690130,
1,9471,230,80,8404,5,840405,8404,Winterthur im LInk,Winterthur im LInk,ZH,1,,4695,01.02.15,840060,
1,9487,3256,80,9464,3,946403,9464,Rüthi Staatstrasse,Rüthi (Rheintal) Staatstr,SG,1,,8107,01.06.15,946360,
1,9490,5495,80,1305,60,130560,1305,Penthalaz Dist,Penthalaz Distribution,VD,2,,9490,01.06.15,130560,
1,9506,4566,80,8500,5,850005,8500,Frauenfeld Murgstr,Frauenfeld Murgstrasse,TG,1,,4808,01.10.15,850060,
1,9508,261,80,8047,1,804701,8047,Zürich Triemli,Zürich Triemli,ZH,1,,9741,01.10.15,801500,
1,9665,182,20,8489,1,848901,8489,Schalchen,Schalchen,ZH,1,,8325,01.03.16,848860,J
1,9706,1331,80,6403,70,640370,6403,Küssnacht Dist Hub,Küssnacht a.R. Dist Hub,SZ,1,,9706,01.09.16,640370,
1,9707,5482,80,1300,49,130049,1300,Eclépens AVJ,Eclépens AVJ,VD,2,,8462,01.09.16,130050,
1,9712,4761,80,8370,70,837070,8370,Sirnach Dist Ba,Sirnach Distributionsbasis,TG,1,,9712,01.10.16,837070,
1,9725,1702,80,6330,3,633003,6330,Cham Hinterbergstr,Cham Hinterbergstrasse,ZG,1,,8452,01.01.17,633160,
1,9742,5115,80,6616,1,661601,6616,Losone via Locarno,Losone via Locarno,TI,1,,3621,01.05.17,660060,
1,9744,69,80,8301,1,830101,8301,Glattzentrum N.W.,Glattzentrum N. Wint.str.,ZH,1,,7280,24.04.17,830460,
1,9748,261,80,8037,1,803701,8037,Zürich Hönggerstr,Zürich Hönggerstrasse,ZH,1,,7303,01.06.17,805060,
1,9782,361,80,3052,1,305201,3052,Zollikofen Waldstr,Zollikofen Waldstrasse,BE,1,,7321,01.11.17,305360,
1,9784,1331,80,6403,1,640301,6403,Küssnacht Zugerstr,Küssnacht a.R. Zugstrasse,SZ,1,,7695,01.11.17,640360,
1,9785,261,80,8045,2,804502,8045,Zürich Friesenberg,Zürich Friesenbergplatz,ZH,1,,4443,01.11.17,803260,
1,9791,1061,80,6014,1,601401,6014,Luzern Fanghöfli,Luzern Littau Fanghöfli,LU,1,,7204,01.12.17,602060,
1,9813,197,80,8603,1,860301,8603,Schwerzenbach Bahn,Schwerzenbach Bahnstrasse,ZH,1,,8078,01.01.18,860660,
1,9869,261,80,8031,1,803101,8031,Zürich Limmatstr.,Zürich Limmatstrasse,ZH,1,,4440,01.02.18,803100,
1,9903,2407,80,4702,1,470201,4702,Oensingen Soloth.,Oensingen Solothurnstrasse,SO,1,,7181,01.07.18,470260,
1,9927,4324,80,5330,1,533001,5330,Bad Zurzach Haupt.,Bad Zurzach Hauptstrasse,AG,1,,4739,01.08.18,533000,
1,9942,351,80,3000,26,300026,3000,Bern Lorraine,Bern Lorraine,BE,1,,8131,01.10.18,307160,
1,9965,2763,80,4144,3,414403,4144,Arlesheim Postpl.,Arlesheim Postplatz,BL,1,,7184,01.11.18,415360,
1,9967,404,80,3400,3,340003,3400,Burgdorf Bahnhof,Burgdorf Bahnhofstrasse,BE,1,,2001,01.11.18,340060,
1,9968,4911,80,8575,3,857503,8575,Bürglen TG Postweg,Bürglen TG Postweg,TG,1,,4888,12.10.18,857500,
1,9969,5189,80,6814,4,681404,6814,Lamone-Cad. Cant.,Lamone-Cadempino via Cant.,TI,1,,6034,01.11.18,681402,
1,9972,4282,80,4852,2,485202,4852,Rothrist Bernstr.,Rothrist Bernstrasse,AG,1,,7682,02.11.18,466360,
1,9990,35,80,8460,2,846002,8460,Marthalen Güeterst,Marthalen Güeterstrass,ZH,1,,4562,01.01.19,820060,
1,9993,1701,80,6340,3,634003,6340,Baar Dorfstrasse,Baar Dorfstrasse,ZG,1,,8449,01.02.19,634660,
1,10315,261,80,8024,1,802401,8024,Zürich Oberdorf,Zürich Oberdorf,ZH,1,,4443,01.03.19,803260,
1,10342,6461,80,2074,3,207403,2074,Marin-Epagnier Lys,Marin-Epagnier Fleur de Lys,NE,2,,7653,01.05.19,207460,
1,10354,3946,80,7210,0,721000,7210,Untervaz CIRCLE,Untervaz CIRCLE,GR,1,,10353,03.06.19,720070,
1,10357,6025,80,1960,70,196070,1960,Vétroz CCR,Vétroz CCR,VS,2,,10357,03.06.19,196070,
1,10358,6025,80,1960,0,196000,1960,Vétroz Tri,Vétroz Tri,VS,2,,10357,03.06.19,196070,
1,10359,6025,80,1940,0,194000,1940,Vétroz CIRCLE,Vétroz CIRCLE,VS,2,,10357,03.06.19,196070,
1,10375,363,80,3080,0,308000,3080,Ostermundigen CIRC,Ostermundigen CIRCLE,BE,1,,8210,01.07.19,307170,
1,10399,176,80,8310,3,831003,8310,Kemptthal Kemptp.,Kemptthal Kemptpark,ZH,1,,7233,01.09.19,830760,
1,10485,2773,80,4153,3,415303,4153,Reinach BL Austr,Reinach BL Austrasse,BL,1,,7184,01.09.19,415360,
1,10513,5260,80,6883,2,688302,6883,Novazzano Via P.B.,Novazzano Via P. Bernasconi,TI,3,,10960,01.11.19,685260,
1,10515,5938,80,1400,4,140004,1400,Yverdon Ch-Lovats,Yverdon-les-Bains Ch-Lovats,VD,2,,6257,01.11.19,140060,
1,10516,371,80,2500,12,250012,2500,Biel/Bienne Rennw.,Biel/Bienne Rennweg,BE,1,2,1416,01.11.19,250060,
1,10519,4236,80,5630,2,563002,5630,Muri AG Seetalstr.,Muri AG Seetalstrasse,AG,1,,7689,02.12.19,563060,
1,10520,1103,80,6210,1,621001,6210,Sursee Schellenr.,Sursee Schellenrain,LU,1,,7217,02.12.19,621060,
1,10577,4045,80,5430,4,543004,5430,Wettingen Seminar,Wettingen Seminarstrasse,AG,1,,3073,11.01.20,543200,
1,10619,120,80,8636,1,863601,8636,Wald ZH Poststr,Wald ZH Poststrasse,ZH,1,,7278,01.02.20,863660,
1,10640,7005,80,9494,70,949470,9494,Schaan Paketzust.,Schaan Paketzustellung,FL,1,,10640,21.03.20,949470,
1,10641,261,40,8017,0,801700,8017,Zürich,Zürich,ZH,1,,4393,24.03.20,801000,
1,10643,250,80,8930,0,893000,8930,Urdorf CALL,Urdorf CALL,ZH,1,,7226,27.03.20,890360,
1,10671,4196,80,5615,2,561502,5615,Fahrwangen Hinterg,Fahrwangen Hintergasse,AG,1,,3114,01.08.20,561500,
1,10675,362,80,3063,2,306302,3063,Ittigen Talgut-Z.,Ittigen Talgut-Zentrum,BE,1,,8131,01.08.20,307160,
1,10687,356,80,3073,2,307302,3073,Gümligen Füllerich,Gümligen Füllerichstrasse,BE,1,,7272,27.08.20,307360,
1,10691,62,80,8302,1,830201,8302,Kloten Bahnhofstr,Kloten Bahnhofstrasse,ZH,1,,6381,09.09.20,815260,
1,10695,66,80,8152,3,815203,8152,Glattbrugg Schaff.,Glattbrugg Schaffhauserstr,ZH,1,,6381,01.10.20,815260,
1,10696,1054,80,6030,2,603002,6030,Ebikon Riedmattstr,Ebikon Riedmattstrasse,LU,1,,7202,01.10.20,603060,
1,10717,992,80,3380,3,338003,3380,Wangen B'hofallee,Wangen a.d.A. Bahnhofallee,BE,1,,2837,01.12.20,338000,
1,10732,6633,80,1228,2,122802,1228,Plan-les-Oua Pl. A,Plan-les-Ouates Place des A,GE,2,,7337,01.01.21,121260,
1,10733,6458,80,2001,3,200103,2001,Neuchâtel Numa-Dr.,Neuchâtel Place Numa-Droz,NE,2,,1278,01.01.21,200060,
1,10746,337,80,4914,2,491402,4914,Roggwil BE Dorfstr,Roggwil BE Dorfstrasse,BE,1,,7296,11.03.21,490060,
1,10760,3203,40,9021,0,902100,9021,St. Gallen MS,St. Gallen MS,SG,1,,6519,24.03.21,901460,
1,10766,1301,80,8840,3,884003,8840,Einsiedeln Bhfpl.,Einsiedeln Bahnhofplatz,SZ,1,,7703,13.04.21,884060,
1,10770,261,80,8073,0,807300,8073,Zürich CALL,Zürich CALL,ZH,1,,9741,01.05.21,801500,
1,10776,261,80,8048,2,804802,8048,Zürich Altstetter,Zürich Altstetterstrasse,ZH,1,,9741,24.05.21,801500,
1,10783,5414,80,1844,2,184402,1844,Villeneuve VD C.S.,Villeneuve VD Ave C.d.S.,VD,2,,1071,08.06.21,182060,
1,10789,2703,80,4125,3,412503,4125,Riehen Bahnhofstr,Riehen Bahnhofstrasse,BS,1,,2500,01.07.21,405700,
1,10793,4696,80,8274,3,827403,8274,Tägerwilen Hauptst,Tägerwilen Hauptstrasse,TG,1,,4631,02.07.21,827400,
1,10808,2771,80,4104,2,410402,4104,Oberwil BL Konsum.,Oberwil BL Konsumstrasse,BL,1,,7180,01.08.21,410460,
1,10814,1051,80,6043,70,604370,6043,Adligenswil D.Hub,Adligenswil Dist Hub,LU,1,,10814,23.07.21,604370,
1,10815,2,80,8910,2,891002,8910,Affoltern Obfelder,Affoltern am Albis Obfelder,ZH,1,,7222,09.08.21,891060,
1,10818,2971,80,8215,2,821502,8215,Hallau Neunkirch.,Hallau Neunkircherstrasse,SH,1,,4590,19.08.21,821500,
1,10819,3424,80,9245,3,924503,9245,Oberbüren Unterd.,Oberbüren Unterdorf,SG,1,,7708,19.08.21,924060,
1,10828,261,80,8027,2,802702,8027,Zürich Gutenberg,Zürich Gutenbergstrasse,ZH,1,,10576,09.09.21,802760,
1,10841,2701,80,4001,2,400102,4001,Basel Freie Str,Basel Freie Strasse,BS,1,,2439,01.10.21,400060,
1,10860,6608,80,1227,2,122702,1227,Les Acacias R.G.L,Les Acacias Rte Grand-Lancy,GE,1,,7162,01.11.21,122760,
1,10861,1061,80,6005,3,600503,6005,Luzern Frohburgstr,Luzern Frohburgstrasse,LU,1,,3202,01.11.21,600060,
1,10867,5624,80,1030,2,103002,1030,Bussigny Industrie,Bussigny rue de l'Industrie,VD,2,,7171,25.11.21,103060,
1,10887,6612,80,1224,2,122402,1224,Chêne-Bouger Grad,Chêne-Bougeries Gradelle,GE,2,,7163,24.01.22,122560,
1,10913,6248,80,3960,6,396006,3960,Sierre Rue Falcon,Sierre Rue de l'Ile Falcon,VS,2,,7249,07.03.22,396060,
1,10914,2701,80,4089,74,408974,4089,Basel ZollNoData,Basel ZollNoData,BS,1,,2452,07.03.22,400202,
1,10919,1103,80,6210,2,621002,6210,Sursee Wassergrabe,Sursee Wassergrabe,LU,1,,7217,16.03.22,621060,
1,10921,861,80,3123,2,312302,3123,Belp Rubigenstr,Belp Rubigenstrasse,BE,1,,7260,28.03.22,312360,
1,10923,1151,40,6131,0,613100,6131,Willisau Competec,Willisau Competec,LU,1,,7218,29.03.22,613060,
1,10944,2546,80,2540,3,254003,2540,Grenchen Maienstr.,Grenchen Maienstrasse,SO,1,,11019,23.05.22,254460,
1,10954,5401,80,1860,2,186002,1860,Aigle Chem. Orlons,Aigle Chemin des Orlons,VD,2,,7170,20.06.22,186060,
1,10960,5254,80,6852,60,685260,6852,Genestrerio Dist.,Genestrerio Distribuzione,TI,3,,10960,01.08.22,685260,
1,10972,2831,80,4133,4,413304,4133,Pratteln Hohenrain,Pratteln Hohenrainstrasse,BL,1,,7178,22.08.22,413260,
1,10980,2196,80,1700,2,170002,1700,Fribourg Rte Glâne,Fribourg Route de la Glâne,FR,2,,926,12.09.22,170060,
1,11000,4139,80,5737,2,573702,5737,Menziken Gässli,Menziken Gässli,AG,1,,7687,17.10.22,573460,
1,11016,6025,80,1963,70,196370,1963,Vétroz Dist,Vétroz Distribution,VS,2,,11016,07.11.22,196370,
1,11042,3296,80,7320,2,732002,7320,Sargans Langgraben,Sargans Langgrabenstrasse,SG,1,,7721,05.12.22,732060,
1,3608,5113,10,6595,0,659500,6595,Riazzino,Riazzino,TI,3,,9008,06.12.95,659501,J
1,3609,5108,10,6596,0,659600,6596,Gordola,Gordola,TI,3,,9008,06.12.95,659501,J
1,3610,5138,10,6597,0,659700,6597,Agarone,Agarone,TI,3,,9008,06.12.95,659501,J
1,3611,5131,10,6598,0,659800,6598,Tenero,Tenero,TI,3,,3621,06.12.95,660060,J
1,3614,5113,20,6600,0,660000,6600,Locarno,Locarno,TI,3,,3621,06.12.95,660060,J
1,3623,5113,30,6604,0,660400,6600,Locarno,Locarno,TI,3,,3623,07.03.96,660400,
1,3624,5113,10,6605,0,660500,6600,Locarno,Locarno,TI,3,,3621,06.12.95,660060,J
1,3641,5399,10,6632,0,663200,6632,Vogorno,Vogorno,TI,3,,9008,06.12.95,659501,J
1,3642,5399,20,6631,0,663100,6631,Corippo,Corippo,TI,3,,9008,18.12.95,659501,N
1,3645,5399,20,6635,0,663500,6635,Gerra (Verzasca),Gerra (Verzasca),TI,3,,9008,06.12.95,659501,N
1,3653,5125,10,6622,0,662200,6622,Ronco sopra Ascona,Ronco sopra Ascona,TI,3,,3621,06.08.96,660060,J
1,3656,5118,10,6648,0,664800,6648,Minusio,Minusio,TI,3,,3621,06.12.95,660060,J
1,3658,5397,20,6655,2,665502,6655,Verdasio,Verdasio,TI,3,,3670,18.12.95,667000,J
1,3664,5397,20,6659,9,665909,6659,Moneto,Moneto,TI,3,,3670,06.12.95,667000,J
1,3666,5396,10,6653,0,665300,6653,Verscio,Verscio,TI,3,,3670,06.12.95,667000,J
1,3670,5324,10,6670,0,667000,6670,Avegno,Avegno,TI,3,,3670,06.12.95,667000,J
1,3672,5317,20,6677,2,667702,6677,Moghegno,Moghegno,TI,3,,3670,06.08.96,667000,J
1,3673,5317,20,6678,3,667803,6678,Coglio,Coglio,TI,3,,3670,18.12.95,667000,J
1,3675,5317,10,6678,0,667800,6678,Giumaglio,Giumaglio,TI,3,,3670,18.12.95,667000,J
1,3683,5310,10,6690,0,669000,6690,Cavergno,Cavergno,TI,3,,10711,17.04.97,667560,J
1,3685,5323,20,6692,1,669201,6692,Brontallo,Brontallo,TI,3,,10711,01.07.01,667560,N
1,3687,5323,20,6693,0,669300,6693,Broglio,Broglio,TI,3,,10711,01.07.01,667560,N
1,3692,5324,20,6672,0,667200,6672,Gordevio,Gordevio,TI,3,,3670,06.12.95,667000,J
1,3693,5317,10,6673,0,667300,6673,Maggia,Maggia,TI,3,,3670,06.08.96,667000,J
1,3695,5310,10,6675,0,667500,6675,Cevio,Cevio,TI,3,,10711,06.12.95,667560,J
1,3708,5050,20,6721,0,672100,6721,Ludiano,Ludiano,TI,3,,8024,18.12.95,671060,J
1,3711,5048,20,6723,0,672300,6723,Prugiasco,Prugiasco,TI,3,,3724,18.12.95,671701,J
1,3713,5048,10,6724,0,672400,6724,Ponto Valentino,Ponto Valentino,TI,3,,3724,18.12.95,671701,J
1,3715,5049,10,6719,0,671900,6719,Aquila,Aquila,TI,3,,3724,06.12.95,671701,J
1,3722,5048,10,6716,0,671600,6716,Acquarossa,Acquarossa,TI,3,,3724,06.12.95,671701,J
1,3725,5049,10,6718,0,671800,6718,Olivone,Olivone,TI,3,,3724,02.08.96,671701,J
1,3727,5077,10,6742,0,674200,6742,Pollegio,Pollegio,TI,3,,8024,06.12.95,671060,J
1,3729,5073,10,6745,0,674500,6745,Giornico,Giornico,TI,3,,8024,06.12.95,671060,J
1,3730,5072,10,6746,0,674600,6746,Lavorgo,Lavorgo,TI,3,,3740,06.12.95,677200,J
1,3731,5072,20,6746,1,674601,6746,Calonico,Calonico,TI,3,,3740,06.12.95,677200,J
1,3735,5072,20,6760,1,676001,6760,Molare,Molare,TI,3,,3740,13.08.01,677200,J
1,3737,5072,20,6760,3,676003,6760,Campello,Campello,TI,3,,3740,06.12.95,677200,J
1,3743,5079,20,6776,0,677600,6776,Piotta,Piotta,TI,3,,3740,06.12.95,677200,J
1,3745,5079,20,6777,0,677700,6777,Quinto,Quinto,TI,3,,3740,15.12.97,677200,J
1,3750,5061,20,6780,2,678002,6780,Madrano,Madrano,TI,3,,3740,06.12.95,677200,J
1,3757,5072,20,6749,0,674900,6749,Sobrio,Sobrio,TI,3,,3740,06.12.95,677200,J
1,3759,5072,20,6763,1,676301,6763,Mairengo,Mairengo,TI,3,,3740,13.08.01,677200,J
1,3761,5072,20,6760,5,676005,6760,Rossura,Rossura,TI,3,,3740,13.08.01,677200,J
1,3762,5072,20,6764,0,676400,6764,Chiggiogna,Chiggiogna,TI,3,,3740,13.08.01,677200,J
1,3763,5078,20,6773,0,677300,6773,Prato (Leventina),Prato (Leventina),TI,3,,3740,06.12.95,677200,J
1,3764,5071,20,6774,0,677400,6774,Dalpe,Dalpe,TI,3,,3740,06.12.95,677200,N
1,3765,5238,10,6802,0,680200,6802,Rivera,Rivera,TI,3,,3805,21.05.86,680500,J
1,3771,5227,20,6808,0,680800,6808,Torricella,Torricella,TI,3,,3805,21.05.86,680500,J
1,3774,5198,20,6815,0,681500,6815,Melide,Melide,TI,3,,10962,06.08.96,691660,J
1,3775,5154,10,6816,0,681600,6816,Bissone,Bissone,TI,3,,10962,06.08.96,691660,J
1,3782,5242,10,6828,0,682800,6828,Balerna,Balerna,TI,3,,10960,11.09.98,685260,J
1,3783,5250,20,6830,0,683000,6830,Chiasso,Chiasso,TI,3,,10960,01.10.87,685260,J
1,3793,5269,20,6838,2,683802,6838,Cabbio,Cabbio,TI,3,,10960,12.06.96,685260,J
1,3818,5266,10,6854,0,685400,6854,S. Pietro,S. Pietro,TI,3,,10960,07.09.95,685260,J
1,3819,5266,10,6855,0,685500,6855,Stabio,Stabio,TI,3,,10960,21.05.86,685260,J
1,3822,5254,10,6864,0,686400,6864,Arzo,Arzo,TI,3,,10960,06.08.96,685260,J
1,3824,5254,10,6866,0,686600,6866,Meride,Meride,TI,3,,10960,21.05.86,685260,J
1,3828,5249,10,6874,0,687400,6874,Castel San Pietro,Castel San Pietro,TI,3,,10960,06.08.96,685260,J
1,3831,5260,10,6883,0,688300,6883,Novazzano,Novazzano,TI,3,,10960,21.05.86,685260,J
1,3848,5192,30,6901,0,690100,6900,Lugano,Lugano,TI,3,,3848,16.12.88,690100,
1,3850,5210,30,6902,0,690200,6900,Lugano 2 Caselle,Lugano 2 Paradiso Caselle,TI,3,,3850,10.06.96,690200,
1,3852,5192,30,6904,0,690400,6900,Lugano 4 Caselle,Lugano 4 Molino Nuovo Casel,TI,3,,3852,10.06.96,690400,
1,3859,5186,10,6916,0,691600,6916,Grancia,Grancia,TI,3,,10962,29.05.88,691660,J
1,3864,5194,20,6928,0,692800,6928,Manno,Manno,TI,3,,6034,29.05.88,681402,J
1,3866,5148,10,6930,0,693000,6930,Bedano,Bedano,TI,3,,6034,29.05.88,681402,J
1,3867,5237,20,6939,2,693902,6939,Arosio,Arosio,TI,3,,6034,06.08.96,681402,N
1,3868,5237,20,6939,1,693901,6939,Mugena,Mugena,TI,3,,6034,26.02.96,681402,N
1,3869,5237,20,6938,0,693800,6938,Vezio,Vezio,TI,3,,6034,29.05.88,681402,N
1,3870,5237,20,6937,0,693700,6937,Breno,Breno,TI,3,,6034,29.05.88,681402,N
1,3871,5237,20,6938,1,693801,6938,Fescoggia,Fescoggia,TI,3,,6034,29.05.88,681402,N
1,3872,5176,10,6949,0,694900,6949,Comano,Comano,TI,3,,3890,29.05.88,694200,J
1,3873,5192,20,6979,0,697900,6979,Brè sopra Lugano,Brè sopra Lugano,TI,3,,8027,29.05.88,696360,J
1,3876,5192,20,6912,0,691200,6912,Pazzallo,Pazzallo,TI,3,,10962,21.05.86,691660,J
1,3879,5203,10,6922,0,692200,6922,Morcote,Morcote,TI,3,,10962,06.08.96,691660,J
1,3880,5225,20,6924,0,692400,6924,Sorengo,Sorengo,TI,3,,10962,21.05.86,691660,J
1,3883,5236,20,6927,0,692700,6927,Agra,Agra,TI,3,,10962,21.05.86,691660,J
1,3884,5192,10,6932,0,693200,6932,Breganzona,Breganzona,TI,3,,10962,21.05.86,691660,J
1,3885,5205,20,6933,0,693300,6933,Muzzano,Muzzano,TI,3,,10962,21.05.86,691660,J
1,3901,5226,20,6954,1,695401,6954,Bigorio,Bigorio,TI,3,,3902,02.06.94,695300,J
1,3903,5192,20,6951,8,695108,6951,Insone,Insone,TI,3,,3902,08.09.99,695300,N
1,3907,5226,20,6957,0,695700,6957,Roveredo TI,Roveredo TI,TI,3,,3902,03.06.96,695300,J
1,3908,5226,10,6958,0,695800,6958,Bidogno,Bidogno,TI,3,,3902,29.05.88,695300,J
1,3911,5192,20,6951,18,695118,6951,Colla,Colla,TI,3,,3902,14.10.99,695300,N
1,3912,5192,20,6951,19,695119,6951,Bogno,Bogno,TI,3,,3902,14.10.99,695300,N
1,3913,5192,20,6951,20,695120,6951,Cozzo,Cozzo,TI,3,,3902,08.09.99,695300,N
1,3914,5226,20,6955,0,695500,6955,Cagiallo,Cagiallo,TI,3,,3902,29.05.88,695300,J
1,3916,5192,20,6951,23,695123,6951,Signôra,Signôra,TI,3,,3902,08.09.99,695300,N
1,3920,5192,20,6959,3,695903,6959,Curtina,Curtina,TI,3,,3902,18.12.95,695300,N
1,3922,5167,10,6952,0,695200,6952,Canobbio,Canobbio,TI,3,,3890,21.05.86,694200,J
1,3923,5192,10,6962,0,696200,6962,Viganello,Viganello,TI,3,,8027,01.03.88,696360,J
1,3928,5192,10,6965,0,696500,6965,Cadro,Cadro,TI,3,,8027,21.05.86,696360,J
1,3932,5192,20,6974,0,697400,6974,Aldesago,Aldesago,TI,3,,8027,21.05.86,696360,J
1,3933,5192,20,6976,0,697600,6976,Castagnola,Castagnola,TI,3,,8027,21.05.86,696360,J
1,3935,5192,20,6978,0,697800,6978,Gandria,Gandria,TI,3,,8027,21.05.86,696360,N
1,3937,5141,20,6990,0,699000,6990,Cassina d'Agno,Cassina d'Agno,TI,3,,3957,29.05.88,698200,J
1,3938,5206,20,6991,0,699100,6991,Neggio,Neggio,TI,3,,3957,18.03.99,698200,J
1,3939,5230,20,6992,0,699200,6992,Vernate,Vernate,TI,3,,3957,29.05.88,698200,J
1,3940,5151,20,6993,0,699300,6993,Iseo,Iseo,TI,3,,3957,17.08.98,698200,J
1,3946,5239,10,6980,0,698000,6980,Castelrotto,Castelrotto,TI,3,,9009,18.12.95,698701,J
1,3947,5181,20,6981,15,698115,6981,Bombinasco,Bombinasco,TI,3,,9009,06.08.96,698701,J
1,3955,5239,10,6997,0,699700,6997,Sessa,Sessa,TI,3,,9009,29.05.88,698701,J
1,3959,5216,20,6984,0,698400,6984,Pura,Pura,TI,3,,9009,21.05.86,698701,J
1,3960,5181,20,6986,3,698603,6986,Curio,Curio,TI,3,,9009,06.08.96,698701,J
1,3961,5207,10,6986,0,698600,6986,Novaggio,Novaggio,TI,3,,9009,21.05.86,698701,J
1,3962,5171,10,6987,0,698700,6987,Caslano,Caslano,TI,3,,9009,21.05.86,698701,J
1,3970,3901,20,7000,0,700000,7000,Chur,Chur,GR,1,,3973,01.06.88,700060,J
1,3980,3901,80,7000,75,700075,7000,Chur Kaserne,Chur Kaserne,GR,1,,3973,01.01.03,700060,
1,3984,3901,30,7001,0,700100,7000,Chur,Chur,GR,1,,3984,05.03.98,700100,
1,3995,3733,10,7015,0,701500,7015,Tamins,Tamins,GR,1,,7719,21.05.86,701360,J
1,3997,3732,10,7017,0,701700,7017,Flims Dorf,Flims Dorf,GR,1,,4001,15.05.92,703100,J
1,3998,3732,20,7018,0,701800,7018,Flims Waldhaus,Flims Waldhaus,GR,1,,4001,22.09.98,703100,J
1,4001,3575,10,7031,0,703100,7031,Laax GR,Laax GR,GR,1,,4001,28.09.92,703100,J
1,4006,3911,20,7062,0,706200,7062,Passugg,Passugg,GR,1,,3973,01.02.94,700060,J
1,4008,3932,10,7064,0,706400,7064,Tschiertschen,Tschiertschen,GR,1,,3973,21.05.86,700060,J
1,4009,3911,10,7074,0,707400,7074,Malix,Malix,GR,1,,3973,06.08.96,700060,J
1,4013,3506,10,7078,0,707800,7078,Lenzerheide/Lai,Lenzerheide/Lai,GR,1,,8318,21.05.86,707860,J
1,4014,3506,20,7082,0,708200,7082,Vaz/Obervaz,Vaz/Obervaz,GR,1,,8318,21.05.86,707860,J
1,4016,3542,20,7084,0,708400,7084,Brienz/Brinzauls,Brienz/Brinzauls GR,GR,1,,8318,01.04.01,707860,J
1,4022,3921,20,7027,1,702701,7027,Lüen,Lüen,GR,1,,8333,18.08.98,705060,J
1,4023,3921,20,7027,0,702700,7027,Castiel,Castiel,GR,1,,8333,28.07.97,705060,J
1,4025,3921,20,7028,1,702801,7028,Pagig,Pagig,GR,1,,8333,28.10.97,705060,J
1,4027,3921,20,7029,0,702900,7029,Peist,Peist,GR,1,,8333,29.05.88,705060,J
1,4035,3672,20,7106,0,710600,7106,Tenna,Tenna,GR,1,,8395,29.05.88,713060,J
1,4038,3672,20,7109,0,710900,7109,Thalkirch,Thalkirch,GR,1,,8395,10.06.96,713060,J
